date,day_of_week,season,month,is_weekend,route,operator,vessel_type,departure_time,duration_min,status,est_passengers,est_road_vehicles_generated,corridor_impact,pier,pier_lat,pier_lon,departure_hour,timestamp
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,108,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-07 13:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,110,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-07 14:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-07 09:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,116,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-07 12:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,288,96,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-07 08:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,219,73,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-07 13:00:00
2022-01-07,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,121,40,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-07 09:00:00
2022-01-07,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,134,44,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-07 11:00:00
2022-01-07,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,209,69,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-07 14:00:00
2022-01-07,Friday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,224,74,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-07 15:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,105,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-07 08:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,98,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-07 11:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,196,65,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-07 14:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,66,22,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-07 09:00:00
2022-01-07,Friday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,123,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-07 13:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-08 08:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,132,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-08 10:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,144,48,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-08 11:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,128,42,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-08 13:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-08 14:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,84,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-08 09:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,115,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-08 12:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,294,98,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-08 08:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,204,68,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-08 13:00:00
2022-01-08,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,116,38,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-08 09:00:00
2022-01-08,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,113,37,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-08 11:00:00
2022-01-08,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,252,84,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-08 14:00:00
2022-01-08,Saturday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,224,74,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-08 15:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,92,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-08 08:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,90,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-08 11:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,197,65,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-08 14:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,72,24,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-08 09:00:00
2022-01-08,Saturday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,144,48,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-08 13:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-09 08:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,106,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-09 10:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,131,43,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-09 11:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,125,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-09 13:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-09 14:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,91,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-09 09:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-09 12:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,271,90,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-09 08:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,229,76,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-09 13:00:00
2022-01-09,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,117,39,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-09 09:00:00
2022-01-09,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,115,38,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-09 11:00:00
2022-01-09,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,214,71,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-09 14:00:00
2022-01-09,Sunday,High,1,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,197,65,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-09 15:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,106,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-09 08:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,83,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-09 11:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,178,59,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-09 14:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,67,22,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-09 09:00:00
2022-01-09,Sunday,High,1,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,135,45,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-09 13:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-10 08:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,131,43,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-10 10:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,144,48,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-10 11:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-10 13:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,101,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-10 14:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,102,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-10 09:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-10 12:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,231,77,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-10 08:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,264,88,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-10 13:00:00
2022-01-10,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,119,39,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-10 09:00:00
2022-01-10,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,128,42,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-10 11:00:00
2022-01-10,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,253,84,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-10 14:00:00
2022-01-10,Monday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,227,75,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-10 15:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,94,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-10 08:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,79,26,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-10 11:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,190,63,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-10 14:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,76,25,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-10 09:00:00
2022-01-10,Monday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,128,42,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-10 13:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,111,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-11 08:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,123,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-11 10:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,148,49,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-11 11:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,102,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-11 13:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,107,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-11 14:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,92,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-11 09:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,115,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-11 12:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,240,80,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-11 08:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,212,70,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-11 13:00:00
2022-01-11,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,115,38,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-11 09:00:00
2022-01-11,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,126,42,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-11 11:00:00
2022-01-11,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,218,72,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-11 14:00:00
2022-01-11,Tuesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,192,64,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-11 15:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,117,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-11 08:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-11 11:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,216,72,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-11 14:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,79,26,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-11 09:00:00
2022-01-11,Tuesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,112,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-11 13:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,119,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-12 08:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,128,42,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-12 10:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,148,49,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-12 11:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,131,43,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-12 13:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,122,40,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-12 14:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,87,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-12 09:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-12 12:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,237,79,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-12 08:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,227,75,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-12 13:00:00
2022-01-12,Wednesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,101,33,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2022-01-12 09:00:00
2022-01-12,Wednesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,125,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2022-01-12 11:00:00
2022-01-12,Wednesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,268,89,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2022-01-12 14:00:00
2022-01-12,Wednesday,High,1,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,193,64,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2022-01-12 15:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,112,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-12 08:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-12 11:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,190,63,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-12 14:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-12 09:00:00
2022-01-12,Wednesday,High,1,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,149,49,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-12 13:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,105,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2022-01-13 08:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,124,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2022-01-13 10:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,116,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2022-01-13 11:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,109,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2022-01-13 13:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,126,42,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2022-01-13 14:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2022-01-13 09:00:00
2022-01-13,Thursday,High,1,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,105,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2022-01-13 12:00:00
